,location,type,comparable price,id,url,position,city,address,bathrooms,bedrooms,beds,Wifi,Free parking,Pets,Breakfast,isSuperhost,rareFind,base_price per night,base_price total,Cleaning fee,Airbnb service fee,Taxes,Special offer,Long stay discount,rate,total,persons,reviewsCount,rating
1197,Anzère,Entire chalet,60.2,704680120250637031,https://www.airbnb.com/rooms/704680120250637031,17,Anzère,"Anzère, Valais, Switzerland",1.0,2,4.0,True,False,False,False,True,False,207 ,414,180.0,0.0,7.0,0.0,0.0,301,601,5,4,5.0
1198,Anzère,Entire rental unit,40.0,931799294974814226,https://www.airbnb.com/rooms/931799294974814226,18,Ayent,"Ayent, Valais, Switzerland",1.0,1,1.0,True,True,True,False,False,False,90 ,180,25.0,34.0,0.0,0.0,0.0,120,239,3,12,4.42
1199,Anzère,Entire rental unit,46.0,763717214068781761,https://www.airbnb.com/rooms/763717214068781761,19,Ayent,"Ayent, Valais, Switzerland",1.0,1,2.0,True,True,False,False,True,False,125 ,250,65.0,53.0,0.0,0.0,0.0,184,368,4,0,
1200,Anzère,Entire condo,78.0,577576416166036303,https://www.airbnb.com/rooms/577576416166036303,20,Ayent,"Ayent, Valais, Switzerland",1.0,1,2.0,True,False,False,False,False,False,200 ,400,0.0,67.0,0.0,0.0,0.0,234,467,3,0,
1201,Anzère,Entire rental unit,54.0,47947680,https://www.airbnb.com/rooms/47947680,21,Anzère,"Anzère, Valais, Switzerland",1.5,2,3.0,False,True,True,False,True,False,150 ,300,70.0,62.0,0.0,0.0,0.0,216,432,4,28,4.82
1202,Anzère,Entire rental unit,21.5,1012942732045581933,https://www.airbnb.com/rooms/1012942732045581933,22,Ayent,"Ayent, Valais, Switzerland",1.0,2,3.0,True,False,False,False,False,False,110 ,220,0.0,37.0,0.0,0.0,0.0,129,257,6,0,
1203,Anzère,Entire chalet,34.8,50124840,https://www.airbnb.com/rooms/50124840,23,Anzère,"Anzère, Valais, Switzerland",2.5,3,9.0,True,False,False,False,False,False,223 ,445,150.0,100.0,0.0,0.0,0.0,348,695,10,34,4.62
1204,Anzère,Entire rental unit,32.166666666666664,53209382,https://www.airbnb.com/rooms/53209382,24,Ayent,"Ayent, Valais, Switzerland",1.0,2,4.0,True,True,True,False,True,False,120 ,240,90.0,55.0,0.0,0.0,0.0,193,385,6,19,4.95
1205,Anzère,Entire rental unit,44.75,54115413,https://www.airbnb.com/rooms/54115413,25,Anzère,"Anzère, Valais, Switzerland",2.0,3,7.0,True,False,False,False,False,False,231 ,462,150.0,103.0,0.0,0.0,0.0,358,715,8,11,4.91
1206,Anzère,Entire condo,37.0,544480474502264458,https://www.airbnb.com/rooms/544480474502264458,28,Ayent,"Ayent, Valais, Switzerland",1.0,2,9.0,True,True,True,False,False,False,160 ,320,60.0,64.0,0.0,0.0,0.0,222,444,6,12,4.75
1207,Anzère,Entire rental unit,98.0,33889095,https://www.airbnb.com/rooms/33889095,31,Ayent,"Ayent, Valais, Switzerland",1.0,0,1.0,True,True,False,False,True,False,130 ,260,75.0,56.0,0.0,0.0,0.0,196,391,2,27,5.0
1208,Anzère,Private room in home,44.0,31619753,https://www.airbnb.com/rooms/31619753,32,Ayent,"Ayent, Valais, Switzerland",1.0,1,1.0,True,True,False,False,False,False,75 ,150,0.0,25.0,0.0,0.0,0.0,88,175,2,30,4.87
1209,Anzère,Entire rental unit,33.6,716495,https://www.airbnb.com/rooms/716495,35,Ayent,"Ayent, Valais, Switzerland",1.0,2,5.0,False,True,False,False,False,False,119 ,238,50.0,48.0,0.0,0.0,0.0,168,336,5,37,4.65
1210,Anzère,Private room in home,22.75,21564040,https://www.airbnb.com/rooms/21564040,37,Argnou (Ayent),"Argnou (Ayent), Valais, Switzerland",1.0,2,2.0,True,True,False,False,True,False,65 ,130,25.0,26.0,0.0,0.0,0.0,91,181,4,43,5.0
1211,Caux,Entire guesthouse,28.5,49272950,https://www.airbnb.com/rooms/49272950,1,Caux,"Caux, Occitanie, France",1.0,1,1.0,True,True,False,True,False,False,46 ,92,0.0,16.0,5.0,0.0,0.0,57,113,2,22,4.86
1212,Caux,Entire home,27.666666666666668,1030397459428190795,https://www.airbnb.com/rooms/1030397459428190795,2,Caux,"Caux, Occitanie, France",1.0,3,3.0,True,True,False,False,False,False,145 ,289,48.0,47.0,5.0,58.0,0.0,166,331,6,0,
1213,Caux,Private room in villa,38.0,731751114205612838,https://www.airbnb.com/rooms/731751114205612838,3,Caux,"Caux, Occitanie, France",1.0,1,1.0,True,True,False,False,True,False,31 ,62,0.0,10.0,3.0,0.0,0.0,38,75,1,66,4.94
1214,Caux,Entire rental unit,25.0,906460626844543100,https://www.airbnb.com/rooms/906460626844543100,4,Caux,"Caux, Occitanie, France",1.0,0,1.0,True,True,False,False,False,False,39 ,77,5.0,14.0,4.0,0.0,0.0,50,100,2,1,
1215,Caux,Entire condo,20.5,50047228,https://www.airbnb.com/rooms/50047228,5,Caux,"Caux, Occitanie, France",1.0,1,2.0,True,False,False,False,True,False,68 ,135,0.0,23.0,5.0,0.0,0.0,82,163,4,82,4.91
1216,Caux,Private room in guest suite,17.4,2989968,https://www.airbnb.com/rooms/2989968,6,Caux,"Caux, Languedoc-Roussillon, France",1.0,2,3.0,True,False,True,True,True,False,72 ,144,0.0,24.0,5.0,0.0,0.0,87,173,5,112,4.79
1217,Caux,Entire condo,26.5,49682917,https://www.airbnb.com/rooms/49682917,7,Caux,"Caux, Occitanie, France",1.0,0,1.0,True,True,False,False,True,False,34 ,67,19.0,15.0,4.0,0.0,0.0,53,105,2,40,4.73
1218,Caux,Entire rental unit,20.5,583313164880263887,https://www.airbnb.com/rooms/583313164880263887,8,Caux,"Caux, Occitanie, France",1.0,1,4.0,True,True,False,False,False,False,68 ,135,0.0,23.0,5.0,0.0,0.0,82,163,4,15,4.93
1219,Caux,Private room in home,27.0,821718942421461350,https://www.airbnb.com/rooms/821718942421461350,9,Caux,"Caux, Occitanie, France",1.0,1,1.0,True,True,False,True,True,False,44 ,87,0.0,15.0,5.0,0.0,0.0,54,107,2,3,5.0
1220,Caux,Entire villa,26.4,623782597728692597,https://www.airbnb.com/rooms/623782597728692597,10,Caux,"Caux, Occitanie, France",1.0,3,3.0,True,True,False,False,True,False,101 ,202,19.0,37.0,5.0,0.0,0.0,132,263,5,6,5.0
1221,Caux,Entire condo,26.5,671827533749742415,https://www.airbnb.com/rooms/671827533749742415,11,Roujan,"Roujan, Occitanie, France",1.0,1,1.0,True,True,True,False,True,True,39 ,77,10.0,15.0,3.0,0.0,0.0,53,105,2,56,4.95
1222,Caux,Entire home,38.0,994857703873791736,https://www.airbnb.com/rooms/994857703873791736,12,Caux,"Caux, Occitanie, France",1.0,3,4.0,True,True,True,False,False,False,193 ,385,0.0,65.0,5.0,0.0,0.0,228,455,6,2,
1223,Caux,Private room in bed and breakfast,21.25,1031534,https://www.airbnb.com/rooms/1031534,13,Caux,"Caux, Languedoc-Roussillon, France",1.0,1,2.0,True,True,True,True,True,False,72 ,144,0.0,24.0,2.0,0.0,0.0,85,170,4,98,4.83
1224,Caux,Entire vacation home,22.0,599210793182362656,https://www.airbnb.com/rooms/599210793182362656,14,Alignan-du-Vent,"Alignan-du-Vent, Occitanie, France",1.0,1,1.0,True,True,False,False,True,False,34 ,67,5.0,12.0,4.0,0.0,0.0,44,88,2,88,4.83
1225,Caux,Entire villa,15.333333333333334,626589819584301754,https://www.airbnb.com/rooms/626589819584301754,15,Neffiès,"Neffiès, Occitanie, France",1.0,3,3.0,True,True,True,False,True,False,63 ,125,29.0,26.0,4.0,0.0,0.0,92,184,6,34,5.0
1226,Caux,Entire townhouse,26.0,1024577856156414949,https://www.airbnb.com/rooms/1024577856156414949,16,Roujan,"Roujan, Occitanie, France",2.0,2,2.0,True,True,True,False,False,False,68 ,135,39.0,29.0,4.0,0.0,0.0,104,207,4,2,
1227,Caux,Entire home,24.5,6359015,https://www.airbnb.com/rooms/6359015,17,Caux,"Caux, Languedoc-Roussillon, France",2.0,3,6.0,False,True,False,False,False,False,96 ,192,58.0,42.0,2.0,0.0,0.0,147,294,6,6,5.0
1228,Caux,Entire rental unit,23.5,804318744616642948,https://www.airbnb.com/rooms/804318744616642948,18,Roujan,"Roujan, Occitanie, France",1.0,1,1.0,True,False,False,False,True,False,40 ,79,0.0,13.0,1.0,0.0,0.0,47,93,2,23,4.96
1229,Caux,Entire home,27.5,962964863466659511,https://www.airbnb.com/rooms/962964863466659511,19,Fontès,"Fontès, Occitanie, France",1.5,1,1.0,False,True,True,False,False,False,45 ,90,0.0,15.0,4.0,0.0,0.0,55,109,2,1,
1230,Caux,Entire townhouse,23.5,45055649,https://www.airbnb.com/rooms/45055649,20,Abeilhan,"Abeilhan, Occitanie, France",1.0,1,1.0,True,True,False,False,True,True,39 ,77,0.0,13.0,3.0,0.0,0.0,47,93,2,69,4.8
1231,Caux,Entire rental unit,20.5,565765282088997608,https://www.airbnb.com/rooms/565765282088997608,21,Montagnac,"Montagnac, Occitanie, France",1.0,0,1.0,True,True,False,False,False,True,34 ,67,0.0,11.0,4.0,0.0,0.0,41,82,2,38,4.79
1232,Caux,Entire rental unit,28.5,43546015,https://www.airbnb.com/rooms/43546015,22,Pézenas,"Pézenas, Occitanie, France",1.0,0,2.0,True,True,False,False,True,False,48 ,96,0.0,16.0,2.0,0.0,0.0,57,114,2,77,4.92
1233,Caux,Entire rental unit,40.0,42310594,https://www.airbnb.com/rooms/42310594,23,Pézenas,"Pézenas, Occitanie, France",1.0,1,1.0,True,False,True,False,True,False,68 ,135,0.0,23.0,2.0,0.0,0.0,80,160,2,104,4.96
1234,Caux,Entire townhouse,25.0,45054688,https://www.airbnb.com/rooms/45054688,24,Abeilhan,"Abeilhan, Occitanie, France",1.0,1,1.0,True,True,False,False,True,False,39 ,77,5.0,14.0,3.0,0.0,0.0,50,99,2,10,4.9
1235,Caux,Entire rental unit,41.0,43808579,https://www.airbnb.com/rooms/43808579,25,Pézenas,"Pézenas, Occitanie, France",1.0,1,1.0,True,False,False,False,True,False,53 ,106,29.0,23.0,5.0,0.0,0.0,82,163,2,66,4.95
1236,Caux,Entire rental unit,23.0,854386958923137243,https://www.airbnb.com/rooms/854386958923137243,26,Pézenas,"Pézenas, Occitanie, France",1.0,1,1.0,True,True,True,False,True,False,38 ,75,0.0,13.0,4.0,0.0,0.0,46,92,2,44,4.82
1237,Caux,Entire home,16.75,637496377221727265,https://www.airbnb.com/rooms/637496377221727265,27,Roujan,"Roujan, Occitanie, France",1.0,2,3.0,True,False,True,False,True,False,57 ,113,0.0,19.0,2.0,0.0,0.0,67,134,4,22,4.95
1238,Caux,Entire rental unit,23.5,867184488473429556,https://www.airbnb.com/rooms/867184488473429556,28,Pézenas,"Pézenas, Occitanie, France",1.0,1,1.0,True,False,False,False,False,False,39 ,77,0.0,13.0,4.0,0.0,0.0,47,94,2,10,4.9
1239,Caux,Entire townhouse,37.0,33293549,https://www.airbnb.com/rooms/33293549,29,Nizas,"Nizas, Occitanie, France",1.0,1,2.0,True,True,False,False,False,False,63 ,125,0.0,21.0,2.0,0.0,0.0,74,148,2,18,4.89
1240,Caux,Entire townhouse,16.428571428571427,643384785894599185,https://www.airbnb.com/rooms/643384785894599185,30,Roujan,"Roujan, Occitanie, France",1.5,2,4.0,False,False,True,False,True,False,87 ,173,19.0,32.0,6.0,0.0,0.0,115,230,7,11,4.82
1241,Caux,Entire rental unit,26.4,14049273,https://www.airbnb.com/rooms/14049273,31,Caux,"Caux, Languedoc-Roussillon Midi-Pyrénées, France",1.0,2,3.0,True,True,False,False,False,False,101 ,202,19.0,37.0,5.0,0.0,0.0,132,263,5,63,4.75
1242,Caux,Private room in bed and breakfast,23.333333333333332,728801117444532494,https://www.airbnb.com/rooms/728801117444532494,32,Caux,"Caux, Occitanie, France",1.0,1,2.0,True,True,True,False,False,False,58 ,115,0.0,19.0,5.0,0.0,0.0,70,139,3,1,
1243,Caux,Entire rental unit,11.75,27429280,https://www.airbnb.com/rooms/27429280,33,Margon,"Margon, Occitanie, France",1.0,1,2.0,True,True,False,False,True,False,39 ,77,0.0,13.0,3.0,0.0,0.0,47,93,4,103,4.86
1244,Caux,Entire home,23.0,20316214,https://www.airbnb.com/rooms/20316214,34,Clermont-l'Hérault,"Clermont-l'Hérault, Occitanie, France",1.0,1,1.0,True,False,True,False,True,True,44 ,87,0.0,0.0,4.0,0.0,0.0,46,91,2,241,4.97
1245,Caux,Private room in bed and breakfast,18.5,996721392300963046,https://www.airbnb.com/rooms/996721392300963046,35,Lézignan-la-Cèbe,"Lézignan-la-Cèbe, Occitanie, France",1.0,1,1.0,False,True,False,False,False,False,31 ,62,0.0,10.0,2.0,0.0,0.0,37,74,2,2,
1246,Caux,Entire cabin,30.5,857688050779393470,https://www.airbnb.com/rooms/857688050779393470,36,Cabrières,"Cabrières, Occitanie, France",1.0,1,1.0,True,True,True,True,False,False,44 ,87,14.0,17.0,4.0,0.0,0.0,61,122,2,29,4.83
1247,Caux,Entire rental unit,21.5,592763927820566590,https://www.airbnb.com/rooms/592763927820566590,37,Servian,"Servian, Occitanie, France",1.5,1,1.0,True,True,False,False,False,True,35 ,69,0.0,12.0,4.0,0.0,0.0,43,85,2,9,5.0
1248,Caux,Entire guest suite,11.25,26680887,https://www.airbnb.com/rooms/26680887,38,Saint-Thibéry,"Saint-Thibéry, Occitanie, France",1.0,1,1.0,True,True,False,False,True,False,37 ,73,0.0,12.0,4.0,0.0,0.0,45,89,4,104,4.81
1249,Caux,Private room in bed and breakfast,20.0,35558639,https://www.airbnb.com/rooms/35558639,39,Peret,"Peret, Occitanie, France",1.5,1,2.0,True,True,False,False,True,False,34 ,67,0.0,11.0,1.0,0.0,0.0,40,79,2,42,4.95
1250,Caux,Entire rental unit,32.5,615073849554340243,https://www.airbnb.com/rooms/615073849554340243,40,Caux,"Caux, Occitanie, France",1.0,1,1.0,False,False,False,False,False,False,53 ,106,0.0,18.0,5.0,0.0,0.0,65,129,2,1,
1251,Grüsch,Entire rental unit,30.9,39120814,https://www.airbnb.com/rooms/39120814,4,Seewis Dorf,"Seewis Dorf, Switzerland",2.0,5,6.0,True,True,False,False,True,False,309 ,618,0.0,0.0,0.0,0.0,0.0,309,618,10,18,4.89
1252,Grüsch,Entire rental unit,40.4,1020220479122241678,https://www.airbnb.com/rooms/1020220479122241678,6,Seewis im Prättigau,"Seewis im Prättigau, Graubünden, Switzerland",1.0,2,2.0,True,True,False,False,True,False,202 ,403,0.0,0.0,0.0,0.0,0.0,202,403,5,0,
1253,Grüsch,Entire rental unit,83.5,891986215838692987,https://www.airbnb.com/rooms/891986215838692987,7,Grüsch,"Grüsch, Graubünden, Switzerland",1.5,1,1.0,False,True,False,False,False,False,118 ,236,50.0,48.0,0.0,0.0,0.0,167,334,2,0,
1254,Grüsch,Entire rental unit,28.857142857142858,48043017,https://www.airbnb.com/rooms/48043017,12,Seewis im Prättigau,"Seewis im Prättigau, Grisons, Switzerland",1.0,2,5.0,True,True,False,False,True,False,202 ,403,0.0,0.0,0.0,0.0,0.0,202,403,7,14,4.93
1255,Grüsch,Entire rental unit,42.4,1020220146085823520,https://www.airbnb.com/rooms/1020220146085823520,22,Seewis im Prättigau,"Seewis im Prättigau, Graubünden, Switzerland",1.0,2,2.0,True,True,False,False,True,False,212 ,423,0.0,0.0,0.0,0.0,0.0,212,423,5,0,
1256,Grüsch,Entire vacation home,34.166666666666664,558387080239477939,https://www.airbnb.com/rooms/558387080239477939,25,Stels,"Stels, Graubünden, Switzerland",1.0,1,6.0,True,True,True,False,False,False,110 ,220,130.0,59.0,0.0,0.0,0.0,205,409,6,9,5.0
1257,Grüsch,Private room in bed and breakfast,39.333333333333336,50759012,https://www.airbnb.com/rooms/50759012,31,Fanas,"Fanas, Graubünden, Switzerland",0.0,1,1.0,True,False,False,False,False,False,116 ,232,0.0,0.0,4.0,0.0,0.0,118,236,3,8,5.0
1258,Grüsch,Tiny home,26.666666666666668,931640853095768819,https://www.airbnb.com/rooms/931640853095768819,38,Bludenz,"Bludenz, Vorarlberg, Austria",1.5,2,4.0,True,True,False,False,True,False,124 ,248,66.0,0.0,5.0,0.0,0.0,160,319,6,8,5.0
1259,Lauchernalp,Entire rental unit,46.8,3957488,https://www.airbnb.com/rooms/3957488,2,Wiler (Lötschen),"Wiler (Lötschen), Wallis, Switzerland",1.0,2,4.0,True,False,False,False,False,False,140 ,280,120.0,67.0,0.0,0.0,0.0,234,467,5,34,4.68
1260,Lauchernalp,Entire home,63.666666666666664,16035342,https://www.airbnb.com/rooms/16035342,3,Wiler (Lötschen),"Wiler (Lötschen), Wallis, Switzerland",2.0,3,4.0,True,True,False,False,False,False,252 ,504,150.0,110.0,0.0,0.0,0.0,382,764,6,32,4.84
1261,Lauchernalp,Private room in bed and breakfast,76.0,959250322433102469,https://www.airbnb.com/rooms/959250322433102469,5,Kippel,"Kippel, Wallis, Switzerland",1.5,1,2.0,True,False,True,False,False,False,130 ,260,0.0,44.0,0.0,0.0,0.0,152,304,2,0,
1262,Lauchernalp,Private room in bed and breakfast,76.0,857754866598378214,https://www.airbnb.com/rooms/857754866598378214,22,Kippel,"Kippel, Wallis, Switzerland",1.0,1,1.0,False,False,True,False,False,False,130 ,260,0.0,44.0,0.0,0.0,0.0,152,304,2,2,
1263,Lauchernalp,Entire condo,41.833333333333336,50817570,https://www.airbnb.com/rooms/50817570,24,Kippel,"Kippel, Wallis, Switzerland",2.0,3,2.0,True,False,False,False,False,False,140 ,280,150.0,72.0,0.0,0.0,0.0,251,502,6,11,4.18
1264,Lauchernalp,Private room in bed and breakfast,62.333333333333336,802065742207623800,https://www.airbnb.com/rooms/802065742207623800,25,Kippel,"Kippel, Wallis, Switzerland",1.0,1,3.0,True,False,True,False,False,False,160 ,320,0.0,54.0,0.0,0.0,0.0,187,374,3,6,3.67
1265,Lauchernalp,Entire rental unit,52.5,28487471,https://www.airbnb.com/rooms/28487471,35,Ferden,"Ferden, Wallis, Switzerland",1.0,3,3.0,True,False,True,False,True,False,195 ,390,140.0,89.0,10.0,0.0,0.0,315,629,6,53,5.0
1266,Verbier,Entire condo,123.0,690507278437927480,https://www.airbnb.com/rooms/690507278437927480,2,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,2.0,True,True,False,False,True,False,180 ,360,60.0,71.0,0.0,0.0,0.0,246,491,2,24,4.83
1267,Verbier,Entire rental unit,73.6,38343656,https://www.airbnb.com/rooms/38343656,4,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,3.0,True,True,False,False,True,False,275 ,550,80.0,106.0,0.0,0.0,0.0,368,736,5,33,4.88
1268,Verbier,Entire rental unit,80.25,641014525500926074,https://www.airbnb.com/rooms/641014525500926074,5,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,3.0,True,False,False,False,True,False,200 ,400,150.0,92.0,0.0,0.0,0.0,321,642,4,52,4.85
1269,Verbier,Entire rental unit,146.0,647505065688793322,https://www.airbnb.com/rooms/647505065688793322,7,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,2.0,True,False,False,False,True,False,200 ,400,100.0,84.0,0.0,0.0,0.0,292,584,2,15,5.0
1270,Verbier,Entire rental unit,80.6,11450811,https://www.airbnb.com/rooms/11450811,8,Bagnes,"Bagnes, Valais, Switzerland",2.0,2,4.0,True,True,True,False,True,False,280 ,560,130.0,116.0,0.0,0.0,0.0,403,806,5,73,4.88
1271,Verbier,Entire condo,99.25,54238530,https://www.airbnb.com/rooms/54238530,9,Bagnes,"Bagnes, Valais, Switzerland",1.0,2,3.0,True,True,False,False,True,False,290 ,580,100.0,114.0,0.0,0.0,0.0,397,794,4,20,5.0
1272,Verbier,Entire rental unit,52.0,658992597303710243,https://www.airbnb.com/rooms/658992597303710243,10,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,2.0,True,False,False,False,False,False,121 ,242,100.0,58.0,16.0,0.0,0.0,208,416,4,30,4.5
1273,Verbier,Entire rental unit,96.5,11370928,https://www.airbnb.com/rooms/11370928,12,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,1.0,True,True,False,False,True,False,187 ,374,0.0,0.0,12.0,0.0,0.0,193,386,2,24,4.83
1274,Verbier,Entire rental unit,106.33333333333333,53987671,https://www.airbnb.com/rooms/53987671,13,Bagnes,"Bagnes, Va, Switzerland",1.0,1,2.0,True,True,False,False,True,True,198 ,396,150.0,92.0,0.0,0.0,0.0,319,638,3,48,4.92
1275,Verbier,Entire rental unit,90.5,4374230,https://www.airbnb.com/rooms/4374230,14,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,2.0,True,True,False,False,True,False,240 ,480,140.0,104.0,0.0,0.0,0.0,362,724,4,173,4.89
1276,Verbier,Entire chalet,73.6,53390194,https://www.airbnb.com/rooms/53390194,15,Bagnes,"Bagnes, Valais, Switzerland",2.0,2,2.0,True,True,False,False,True,False,365 ,729,0.0,0.0,6.0,0.0,0.0,368,735,5,3,5.0
1277,Verbier,Entire rental unit,82.25,16390310,https://www.airbnb.com/rooms/16390310,17,Verbier,"Verbier, Valais, Switzerland",1.0,2,3.0,False,True,False,False,False,False,225 ,450,100.0,92.0,16.0,0.0,0.0,329,658,4,250,4.8
1278,Verbier,Entire rental unit,89.16666666666667,54070288,https://www.airbnb.com/rooms/54070288,18,Bagnes,"Bagnes, Valais, Switzerland",2.0,2,4.0,True,True,True,False,False,False,333 ,666,250.0,154.0,0.0,0.0,0.0,535,1070,6,37,4.7
1279,Verbier,Entire rental unit,57.5,48153691,https://www.airbnb.com/rooms/48153691,20,Bagnes,"Bagnes, Valais, Switzerland",1.5,2,3.0,True,True,True,False,False,False,250 ,500,90.0,99.0,0.0,0.0,0.0,345,689,6,15,4.93
1280,Verbier,Entire rental unit,124.0,24770366,https://www.airbnb.com/rooms/24770366,21,Bagnes,"Bagnes, Valais, Switzerland",1.0,0,2.0,True,True,False,False,True,False,200 ,400,65.0,71.0,0.0,40.0,0.0,248,496,2,73,4.59
1281,Verbier,Entire rental unit,77.66666666666667,7243741,https://www.airbnb.com/rooms/7243741,23,Verbier,"Verbier, Valais, Switzerland",1.5,2,2.0,True,True,True,False,True,False,349 ,698,99.0,134.0,0.0,0.0,0.0,466,931,6,95,4.82
1282,Verbier,Entire rental unit,159.5,40408769,https://www.airbnb.com/rooms/40408769,24,Bagnes,"Bagnes, Valais, Switzerland",1.0,0,1.0,True,True,True,False,True,False,230 ,460,85.0,92.0,0.0,0.0,0.0,319,637,2,90,4.89
1283,Verbier,Entire rental unit,197.25,6455804,https://www.airbnb.com/rooms/6455804,25,Verbier,"Verbier, Valais, Switzerland",2.0,3,5.0,True,True,True,False,True,False,550 ,1100,250.0,227.0,0.0,0.0,0.0,789,1577,4,81,4.95
1284,Verbier,Entire rental unit,162.0,7831625,https://www.airbnb.com/rooms/7831625,26,Bagnes,"Bagnes, Valais, Switzerland",1.5,1,1.0,False,False,True,False,False,False,250 ,500,55.0,93.0,0.0,0.0,0.0,324,648,2,279,4.56
1285,Verbier,Entire rental unit,58.0,42109546,https://www.airbnb.com/rooms/42109546,27,Bagnes,"Bagnes, Valais, Switzerland",2.0,3,3.0,True,True,False,False,True,False,345 ,690,0.0,0.0,6.0,0.0,0.0,348,696,6,25,4.92
1286,Verbier,Entire rental unit,163.5,10382333,https://www.airbnb.com/rooms/10382333,29,Verbier,"Verbier, Valais, Switzerland",1.0,1,1.0,True,True,False,False,True,False,220 ,440,120.0,94.0,0.0,0.0,0.0,327,654,2,65,4.89
1287,Verbier,Entire rental unit,76.0,7338638,https://www.airbnb.com/rooms/7338638,30,Bagnes,"Bagnes, Valais, Switzerland",1.5,2,6.0,True,True,True,False,True,False,310 ,620,160.0,131.0,0.0,0.0,0.0,456,911,6,63,4.83
1288,Verbier,Entire rental unit,76.0,786370,https://www.airbnb.com/rooms/786370,33,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,1.0,True,False,False,True,False,False,130 ,260,0.0,44.0,0.0,0.0,0.0,152,304,2,89,4.94
1289,Verbier,Entire rental unit,98.5,42107598,https://www.airbnb.com/rooms/42107598,36,Bagnes,"Bagnes, Valais, Switzerland",1.0,1,1.0,True,True,False,False,True,False,194 ,388,0.0,0.0,6.0,0.0,0.0,197,394,2,4,5.0
1290,Verbier,Private room in condo,71.5,37652960,https://www.airbnb.com/rooms/37652960,37,Châble,"Châble, VS, Switzerland",1.5,1,1.0,True,True,False,False,False,False,110 ,220,25.0,41.0,0.0,0.0,0.0,143,286,2,28,4.86
