location,location_town,first_rental_day,return_date,gear_name,price,rental_duration,price_per_day,gear_class
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Freerideski Superior,99.0,2,49.5,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Ski helmet,18.0,2,9.0,helmet
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Avalanche tranceiver,21.6,2,10.8,other
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Safety Set,44.1,2,22.05,set
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Snowboard Premium,72.0,2,36.0,snowboard
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Snowboard Economy,50.4,2,25.2,snowboard
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Snowboard boots,34.2,2,17.1,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-16,Shortcarver,50.4,2,25.2,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Ski Superior,139.5,3,46.5,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Ski Premium,104.4,3,34.800000000000004,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Ski Economy,72.9,3,24.3,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Ski boot,45.9,3,15.299999999999999,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Freerideski Superior,139.5,3,46.5,ski
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Ski helmet,26.1,3,8.700000000000001,helmet
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Avalanche tranceiver,31.5,3,10.5,other
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Safety Set,63.0,3,21.0,set
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Snowboard Premium,104.4,3,34.800000000000004,snowboard
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Snowboard Economy,72.9,3,24.3,snowboard
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Snowboard boots,45.9,3,15.299999999999999,clothes
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Shortcarver,72.9,3,24.3,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Exclusive,53.1,1,53.1,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Test,57.6,1,57.6,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Premium,53.1,1,53.1,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Economy,37.8,1,37.8,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Budget,27.0,1,27.0,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Skiboots premium,17.1,1,17.1,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Skiboots economy,14.4,1,14.4,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Touring Ski exklusiv,53.1,1,53.1,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Snowboard Budget,27.9,1,27.9,snowboard
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Snowboard boots economy,14.4,1,14.4,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Helmet,8.1,1,8.1,helmet
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Exclusive,95.4,2,47.7,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Test,104.4,2,52.2,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Premium,95.4,2,47.7,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Economy,72.0,2,36.0,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Budget,50.4,2,25.2,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Skiboots premium,32.4,2,16.2,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Skiboots economy,27.0,2,13.5,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Touring Ski exklusiv,95.4,2,47.7,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Snowboard Budget,54.0,2,27.0,snowboard
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Snowboard boots economy,27.0,2,13.5,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Helmet,14.4,2,7.2,helmet
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Exclusive,121.5,3,40.5,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Premium,121.5,3,40.5,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Test,133.2,3,44.4,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Economy,90.0,3,30.0,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Budget,63.9,3,21.3,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Skiboots premium,42.3,3,14.1,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Skiboots economy,33.3,3,11.1,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Touring Ski exklusiv,121.5,3,40.5,ski
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Snowboard Budget,67.5,3,22.5,snowboard
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Snowboard boots economy,33.3,3,11.1,clothes
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Helmet,18.0,3,6.0,helmet
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Exclusive,53.1,1,53.1,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Test,57.6,1,57.6,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Premium,53.1,1,53.1,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Economy,37.8,1,37.8,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Budget,27.0,1,27.0,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Skiboots premium,17.1,1,17.1,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Skiboots economy,14.4,1,14.4,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Touring Ski exklusiv,53.1,1,53.1,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Snowboard Budget,27.9,1,27.9,snowboard
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Snowboard boots economy,14.4,1,14.4,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Helmet,8.1,1,8.1,helmet
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Exclusive,95.4,2,47.7,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Premium,95.4,2,47.7,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Test,104.4,2,52.2,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Economy,72.0,2,36.0,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Budget,50.4,2,25.2,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Skiboots premium,32.4,2,16.2,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Skiboots economy,27.0,2,13.5,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Touring Ski exklusiv,95.4,2,47.7,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Snowboard Budget,54.0,2,27.0,snowboard
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Snowboard boots economy,27.0,2,13.5,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Helmet,14.4,2,7.2,helmet
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Exclusive,121.5,3,40.5,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Premium,121.5,3,40.5,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Test,133.2,3,44.4,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Economy,90.0,3,30.0,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Budget,63.9,3,21.3,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Skiboots premium,42.3,3,14.1,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Skiboots economy,33.3,3,11.1,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Touring Ski exklusiv,121.5,3,40.5,ski
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Snowboard Budget,67.5,3,22.5,snowboard
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Snowboard boots economy,33.3,3,11.1,clothes
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Helmet,18.0,3,6.0,helmet
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski Superior,45.9,1,45.9,ski
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski Premium,41.4,1,41.4,ski
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski Economy,32.4,1,32.4,ski
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Skiboots premium,23.4,1,23.4,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Alpine touring Premium,45.9,1,45.9,other
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Alpine touring ski boots Premium,23.4,1,23.4,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski helmet,10.8,1,10.8,helmet
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Cross-country skiing boots,9.9,1,9.9,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Snowboard Premium,41.4,1,41.4,snowboard
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Snowboard boots Premium,23.4,1,23.4,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Sledge,13.5,1,13.5,sledge
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Snow shoes incl. poles,22.5,1,22.5,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski Superior,77.4,2,38.7,ski
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski Premium,68.4,2,34.2,ski
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski Economy,50.4,2,25.2,ski
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Skiboots premium,32.4,2,16.2,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Alpine touring Premium,77.4,2,38.7,other
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Alpine touring ski boots Premium,32.4,2,16.2,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski helmet,13.5,2,6.75,helmet
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Cross-country skiing boots,13.5,2,6.75,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Snowboard Premium,64.8,2,32.4,snowboard
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Snowboard boots Premium,32.4,2,16.2,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Snow shoes incl. poles,32.4,2,16.2,clothes
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Sledge,16.2,2,8.1,sledge
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski Superior,52.2,1,52.2,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski Premium,36.9,1,36.9,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski Economy,26.1,1,26.1,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski boot,18.0,1,18.0,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Alpine touring skis Superior + crampons,52.2,1,52.2,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Freerideski Superior,52.2,1,52.2,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski helmet,9.9,1,9.9,helmet
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Avalanche tranceiver,10.8,1,10.8,other
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Safety Set,24.3,1,24.3,set
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Snowboard Premium,36.9,1,36.9,snowboard
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Snowboard Economy,26.1,1,26.1,snowboard
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Snowboard boots,18.0,1,18.0,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Shortcarver,26.1,1,26.1,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Snow shoes incl. poles,18.0,1,18.0,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski Superior,99.0,2,49.5,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski Premium,72.0,2,36.0,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski Economy,50.4,2,25.2,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski boot,34.2,2,17.1,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Alpine touring skis Superior + crampons,99.0,2,49.5,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0,2,39.5,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Freerideski Superior,99.0,2,49.5,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski helmet,18.0,2,9.0,helmet
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Avalanche tranceiver,21.6,2,10.8,other
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Safety Set,44.1,2,22.05,set
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Snowboard Premium,72.0,2,36.0,snowboard
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Snowboard Economy,50.4,2,25.2,snowboard
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Snowboard boots,34.2,2,17.1,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Shortcarver,50.4,2,25.2,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Snow shoes incl. poles,34.2,2,17.1,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski Superior,139.5,3,46.5,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski Premium,104.4,3,34.800000000000004,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski Economy,72.9,3,24.3,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski boot,45.9,3,15.299999999999999,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Alpine touring skis Superior + crampons,139.5,3,46.5,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0,3,36.333333333333336,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Freerideski Superior,139.5,3,46.5,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski helmet,26.1,3,8.700000000000001,helmet
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Avalanche tranceiver,31.5,3,10.5,other
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Safety Set,63.0,3,21.0,set
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Snowboard Premium,104.4,3,34.800000000000004,snowboard
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Snowboard Economy,72.9,3,24.3,snowboard
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Snowboard boots,45.9,3,15.299999999999999,clothes
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Shortcarver,72.9,3,24.3,ski
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Snow shoes incl. poles,45.9,3,15.299999999999999,clothes
